,userId,movieId,rating,timestamp,month
465,4,3083,5.0,964622487,7
466,4,3160,4.0,964539121,7
467,4,3175,1.0,964538930,7
468,4,3176,4.0,964539771,7
469,4,3204,4.0,964539828,7
470,4,3255,4.0,964623306,7
471,4,3317,4.0,986934498,4
472,4,3358,3.0,964622758,7
473,4,3365,5.0,964538329,7
474,4,3386,4.0,964539395,7
475,4,3408,4.0,986849238,4
476,4,3481,2.0,964538243,7
477,4,3489,1.0,986848908,4
478,4,3508,5.0,964538351,7
479,4,3538,2.0,986849212,4
480,4,3591,1.0,986935199,4
481,4,3788,3.0,964539085,7
482,4,3809,3.0,986936207,4
483,4,3851,5.0,986849180,4
484,4,3897,4.0,986934465,4
485,4,3911,3.0,986849149,4
486,4,3967,4.0,986849164,4
487,4,3996,4.0,986849130,4
488,4,4002,3.0,986934819,4
489,4,4014,1.0,986849254,4
490,4,4020,3.0,986848856,4
491,4,4021,4.0,986849180,4
492,4,4027,3.0,986849201,4
493,4,4029,3.0,986849226,4
494,4,4033,4.0,986849149,4
495,4,4034,5.0,986848753,4
496,4,4074,3.0,986848665,4
497,4,4121,4.0,986934901,4
498,4,4144,3.0,986848685,4
499,4,4166,3.0,986848700,4
500,4,4226,2.0,1007569424,12
501,4,4239,5.0,986848685,4
502,4,4246,4.0,1007574542,12
503,4,4252,3.0,1007569465,12
504,4,4260,2.0,1007569424,12
505,4,4273,4.0,1007574470,12
506,4,4308,1.0,1007569465,12
507,4,4347,4.0,1007569586,12
508,4,4381,3.0,1007574509,12
509,4,4641,1.0,1007569586,12
510,4,4741,3.0,1007574532,12
511,4,4765,5.0,1007569445,12
512,4,4881,3.0,1007569445,12
513,4,4896,4.0,1007574532,12
514,4,4902,4.0,1007569465,12
515,4,4967,5.0,1007569424,12
516,5,1,4.0,847434962,11
517,5,21,4.0,847435238,11
518,5,34,4.0,847434881,11
519,5,36,4.0,847435292,11
520,5,39,3.0,847434961,11
521,5,50,4.0,847434881,11
522,5,58,5.0,847435238,11
523,5,110,4.0,847434880,11
524,5,150,3.0,847434748,11
525,5,153,3.0,847434802,11
526,5,232,4.0,847435292,11
527,5,247,5.0,847435337,11
528,5,253,3.0,847435292,11
529,5,261,4.0,847435238,11
530,5,265,3.0,847435129,11
531,5,266,1.0,847435311,11
532,5,290,5.0,847435311,11
533,5,296,5.0,847434748,11
534,5,300,3.0,847435337,11
535,5,316,2.0,847434832,11
536,5,318,3.0,847434880,11
537,5,344,3.0,847434802,11
538,5,349,3.0,847434832,11
539,5,357,2.0,847435238,11
540,5,364,3.0,847434882,11
541,5,367,4.0,847435129,11
542,5,380,2.0,847434748,11
543,5,410,3.0,847435292,11
544,5,457,4.0,847434801,11
545,5,474,4.0,847435337,11
546,5,475,5.0,847435311,11
547,5,515,3.0,847435129,11
548,5,527,5.0,847434960,11
549,5,531,4.0,847435258,11
550,5,534,3.0,847435311,11
551,5,588,4.0,847434801,11
552,5,589,3.0,847435258,11
553,5,590,5.0,847434747,11
554,5,592,3.0,847434747,11
555,5,594,5.0,847435238,11
556,5,595,5.0,847434832,11
557,5,596,5.0,847435292,11
558,5,597,3.0,847434962,11
559,5,608,3.0,847435258,11
560,6,2,4.0,845553522,10
561,6,3,5.0,845554296,10
562,6,4,3.0,845554349,10
563,6,5,5.0,845553938,10
564,6,6,4.0,845553757,10
565,6,7,4.0,845554264,10
566,6,8,3.0,845555281,10
567,6,10,3.0,845553253,10
568,6,11,4.0,845553489,10
569,6,13,3.0,845555588,10
570,6,15,4.0,845554505,10
571,6,16,4.0,845553819,10
572,6,17,4.0,845553559,10
573,6,19,2.0,845553382,10
574,6,21,2.0,845553382,10
575,6,22,5.0,845553875,10
576,6,24,4.0,845554397,10
577,6,25,3.0,845553695,10
578,6,26,4.0,845555362,10
579,6,27,3.0,845555402,10
580,6,31,3.0,845553819,10
581,6,32,4.0,845553426,10
582,6,34,4.0,845553354,10
583,6,36,5.0,845553726,10
584,6,41,4.0,845554962,10
585,6,43,4.0,845555607,10
586,6,45,3.0,845553907,10
587,6,46,4.0,845554551,10
588,6,47,4.0,845553317,10
589,6,50,1.0,845553381,10
590,6,54,4.0,845555402,10
591,6,60,4.0,845554263,10
592,6,61,4.0,845555454,10
593,6,62,4.0,845553660,10
594,6,65,3.0,845555070,10
595,6,66,3.0,845555151,10
596,6,76,4.0,845555317,10
597,6,79,3.0,845554907,10
598,6,86,5.0,845556131,10
599,6,87,3.0,845555300,10
600,6,88,2.0,845555694,10
601,6,89,4.0,845555124,10
602,6,92,4.0,845555454,10
603,6,93,4.0,845554584,10
604,6,95,4.0,845553559,10
605,6,100,3.0,845555151,10
606,6,102,1.0,845555436,10
607,6,104,4.0,845554349,10
608,6,105,3.0,845553757,10
609,6,110,5.0,845553283,10
610,6,112,4.0,845553994,10
611,6,113,3.0,845556257,10
612,6,126,3.0,845555342,10
613,6,135,3.0,845554987,10
614,6,140,3.0,845555024,10
615,6,141,4.0,845553586,10
616,6,145,4.0,845553966,10
617,6,146,4.0,845555607,10
618,6,150,4.0,845553110,10
619,6,151,4.0,845553586,10
620,6,153,3.0,845553146,10
621,6,158,4.0,845553660,10
622,6,159,3.0,845555006,10
623,6,160,5.0,845553457,10
624,6,161,3.0,845553253,10
625,6,163,3.0,845553907,10
626,6,165,3.0,845553146,10
627,6,168,5.0,845553695,10
628,6,170,3.0,845554263,10
629,6,171,3.0,845555402,10
630,6,174,3.0,845554479,10
631,6,177,3.0,845554931,10
632,6,179,1.0,845555362,10
633,6,180,2.0,845555006,10
634,6,181,3.0,845553938,10
635,6,185,3.0,845553283,10
636,6,186,3.0,845553619,10
637,6,189,3.0,845556241,10
638,6,191,2.0,845554931,10
639,6,195,4.0,845554455,10
640,6,196,3.0,845553586,10
641,6,201,3.0,845556290,10
642,6,204,3.0,845553619,10
643,6,205,3.0,845555477,10
644,6,207,4.0,845554024,10
645,6,208,3.0,845553253,10
646,6,209,3.0,845556106,10
647,6,210,4.0,845556310,10
648,6,212,4.0,845556181,10
649,6,216,4.0,845554099,10
650,6,217,3.0,845555382,10
651,6,218,2.0,845553994,10
652,6,219,3.0,845556131,10
653,6,222,4.0,845554024,10
654,6,224,3.0,845553794,10
655,6,225,4.0,845553381,10
656,6,230,5.0,845553966,10
657,6,231,3.0,845553174,10
658,6,234,2.0,845554176,10
659,6,236,4.0,845553559,10
660,6,237,4.0,845553875,10
661,6,239,3.0,845554987,10
662,6,240,3.0,845555571,10
663,6,243,3.0,845555588,10
664,6,248,5.0,845554263,10
665,6,250,4.0,845555588,10
666,6,251,3.0,845556257,10
667,6,252,4.0,845553619,10
668,6,253,3.0,845553283,10
669,6,254,3.0,845555655,10
670,6,256,3.0,845553726,10
671,6,257,5.0,845554176,10
672,6,258,3.0,845555172,10
673,6,261,4.0,845553695,10
674,6,262,5.0,845554551,10
675,6,265,3.0,845553726,10
676,6,266,3.0,845553457,10
677,6,267,3.0,845554376,10
678,6,270,3.0,845555172,10
679,6,271,4.0,845555249,10
680,6,273,3.0,845553875,10
681,6,274,4.0,845555151,10
682,6,276,4.0,845553907,10
683,6,277,5.0,845553844,10
684,6,279,3.0,845555436,10
685,6,281,4.0,845554320,10
686,6,282,3.0,845553522,10
687,6,288,2.0,845553283,10
688,6,289,3.0,845554455,10
689,6,291,3.0,845555571,10
690,6,292,4.0,845553253,10
691,6,293,3.0,845553660,10
692,6,296,2.0,845553110,10
693,6,302,3.0,845555436,10
694,6,303,3.0,845554099,10
695,6,304,4.0,845555546,10
696,6,310,3.0,845556119,10
697,6,312,1.0,845555151,10
698,6,313,3.0,845555546,10
699,6,314,5.0,845554603,10
700,6,315,4.0,845553522,10
701,6,316,5.0,845553174,10
702,6,317,4.0,845553457,10
703,6,318,5.0,845553200,10
704,6,327,1.0,845554062,10
705,6,329,4.0,845553200,10
706,6,330,3.0,845555071,10
707,6,332,3.0,845555046,10
708,6,333,5.0,845553757,10
709,6,336,3.0,845556223,10
710,6,337,5.0,845553586,10
711,6,339,4.0,845553253,10
712,6,340,4.0,845555265,10
713,6,342,3.0,845553938,10
714,6,343,3.0,845555172,10
715,6,344,3.0,845553146,10
716,6,347,3.0,845555300,10
717,6,348,3.0,845553938,10
718,6,349,5.0,845553146,10
719,6,350,5.0,845553489,10
720,6,351,4.0,845554455,10
721,6,352,3.0,845555382,10
722,6,353,4.0,845553726,10
723,6,354,4.0,845555402,10
724,6,355,4.0,845553819,10
725,6,356,5.0,845553200,10
726,6,357,3.0,845553457,10
727,6,358,3.0,845555265,10
728,6,359,3.0,845556412,10
729,6,360,3.0,845555094,10
730,6,361,4.0,845554376,10
731,6,362,3.0,845553994,10
732,6,364,5.0,845553317,10
733,6,366,3.0,845554962,10
734,6,367,4.0,845553317,10
735,6,368,5.0,845553726,10
736,6,370,4.0,845553794,10
737,6,371,3.0,845554141,10
738,6,374,3.0,845554296,10
739,6,377,5.0,845553317,10
740,6,378,3.0,845554987,10
741,6,380,4.0,845553110,10
742,6,381,3.0,845553994,10
743,6,382,3.0,845554397,10
744,6,383,3.0,845554320,10
745,6,405,3.0,845554603,10
746,6,410,3.0,845553354,10
747,6,412,3.0,845554505,10
748,6,415,4.0,845554420,10
749,6,416,3.0,845554962,10
750,6,419,3.0,845554224,10
751,6,426,3.0,845554551,10
752,6,432,5.0,845553489,10
753,6,434,4.0,845553200,10
754,6,435,3.0,845553489,10
755,6,437,3.0,845554505,10
756,6,440,4.0,845553457,10
757,6,445,3.0,845555124,10
758,6,450,4.0,845555024,10
759,6,454,4.0,845553283,10
760,6,455,3.0,845554062,10
761,6,457,5.0,845553174,10
762,6,458,3.0,845555546,10
763,6,460,3.0,845555281,10
764,6,466,2.0,845553844,10
765,6,468,4.0,845553907,10
766,6,469,4.0,845555477,10
767,6,472,3.0,845555632,10
768,6,474,4.0,845553522,10
769,6,475,4.0,845554099,10
770,6,477,4.0,845554141,10
771,6,480,5.0,845553200,10
772,6,485,3.0,845553794,10
773,6,489,3.0,845554505,10
774,6,490,3.0,845554584,10
775,6,491,4.0,845554141,10
776,6,493,3.0,845555172,10
777,6,494,3.0,845554176,10
778,6,497,3.0,845553819,10
779,6,500,5.0,845553354,10
780,6,502,3.0,845554455,10
781,6,505,3.0,845555317,10
782,6,508,4.0,845553586,10
783,6,509,3.0,845553522,10
784,6,510,3.0,845555546,10
785,6,515,4.0,845553794,10
786,6,516,4.0,845554908,10
787,6,520,3.0,845553844,10
788,6,524,3.0,845554479,10
789,6,527,3.0,845553426,10
790,6,531,3.0,845554296,10
791,6,532,3.0,845554224,10
792,6,536,3.0,845556181,10
793,6,537,3.0,845554551,10
794,6,539,3.0,845553426,10
795,6,540,3.0,845554099,10
796,6,542,4.0,845554524,10
797,6,543,3.0,845554099,10
798,6,546,2.0,845554349,10
799,6,548,3.0,845554908,10
800,6,552,3.0,845553875,10
801,6,553,5.0,845553559,10
802,6,569,4.0,845555342,10
803,6,575,3.0,845555070,10
804,6,587,5.0,845553381,10
805,6,588,5.0,845553146,10
806,6,589,3.0,845553317,10
807,6,590,5.0,845553109,10
808,6,592,3.0,845553109,10
809,6,593,4.0,845553174,10
810,6,594,4.0,845553819,10
811,6,595,5.0,845553174,10
812,6,596,3.0,845554141,10
813,6,597,4.0,845553354,10
814,6,606,3.0,845555024,10
815,6,608,3.0,845553844,10
816,6,609,4.0,845555342,10
817,6,616,5.0,845554062,10
818,6,628,3.0,845555300,10
819,6,631,4.0,845555265,10
820,6,637,4.0,845555046,10
821,6,640,1.0,845555362,10
822,6,647,4.0,845555151,10
823,6,662,3.0,845556147,10
824,6,667,3.0,845555342,10
825,6,694,3.0,845555694,10
826,6,697,3.0,845556378,10
827,6,700,4.0,845556147,10
828,6,704,3.0,845555571,10
829,6,708,4.0,845554376,10
830,6,709,5.0,845555249,10
831,6,710,3.0,845556223,10
832,6,711,4.0,845555317,10
833,6,719,2.0,845555694,10
834,6,736,5.0,845553619,10
835,6,747,3.0,845555046,10
836,6,762,1.0,845555006,10
837,6,765,3.0,845555632,10
838,6,775,3.0,845556462,10
839,6,780,5.0,845556915,10
840,6,783,5.0,845554584,10
841,6,795,3.0,845556506,10
